CO_CURSO;ID_CENTRO;ID_GRAU;ID_MODALIDADE;ID_SEXO;ID_RACA;ID_TURNO;IN_RESERVA_VAGAS;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;TOTAL_ALUNOS;RECEBE_AUXILIO;IDPNA;TOTAL_IDPNA
122924;6;2;1;1;4;3;0;0;0;0;0;0;0;0;4;0;0;0
122924;6;2;1;2;3;3;0;0;0;0;0;0;0;0;30;0;0;0
122924;6;2;1;1;4;3;1;0;0;0;0;0;0;0;2;0;1;2
122924;6;2;1;1;2;3;0;0;0;0;0;0;0;0;16;0;0;0
122924;6;2;1;1;1;3;1;0;0;0;0;0;0;0;20;0;1;20
122924;6;2;1;1;3;3;1;1;0;0;0;0;0;1;3;1;0;0
122924;6;2;1;1;3;3;0;1;1;0;0;0;0;0;2;1;0;0
122924;6;2;1;2;0;3;1;0;0;0;0;0;0;0;3;0;1;3
122924;6;2;1;2;1;3;0;0;0;0;0;0;0;0;25;0;0;0
122924;6;2;1;1;1;3;0;0;0;0;0;0;0;0;51;0;0;0
122924;6;2;1;2;1;3;1;0;0;0;0;0;0;0;5;0;1;5
122924;6;2;1;2;2;3;1;0;0;0;0;0;0;0;11;0;1;11
122924;6;2;1;1;3;3;0;0;0;0;0;0;0;0;70;0;0;0
122924;6;2;1;1;0;3;0;0;0;0;0;0;0;0;58;0;0;0
122924;6;2;1;1;2;3;1;0;0;0;0;0;0;0;15;0;1;15
122924;6;2;1;2;4;3;0;0;0;0;0;0;0;0;2;0;0;0
122924;6;2;1;1;3;3;1;1;1;0;0;0;1;0;2;1;0;0
122924;6;2;1;1;0;3;1;0;0;0;0;0;0;0;16;0;1;16
122924;6;2;1;2;3;3;1;0;0;0;0;0;0;0;31;0;1;31
122924;6;2;1;2;3;3;1;1;1;0;0;0;0;0;6;1;0;0
122924;6;2;1;1;1;3;1;1;1;0;0;0;0;0;3;1;0;0
122926;6;1;1;1;3;4;1;1;0;0;0;0;1;0;6;1;0;0
122926;6;1;1;1;4;4;0;0;0;0;0;0;0;0;2;0;0;0
122926;6;1;1;1;1;4;1;1;0;0;0;0;0;1;2;1;0;0
122926;6;1;1;1;3;4;1;1;1;0;0;0;0;0;4;1;0;0
122926;6;1;1;1;0;4;1;0;0;0;0;0;0;0;23;0;1;23
122926;6;1;1;1;0;4;0;1;0;0;0;0;1;0;5;1;0;0
122926;6;1;1;1;0;4;1;1;1;0;0;0;0;0;2;1;0;0
122926;6;1;1;1;1;4;0;1;0;0;0;0;1;0;9;1;0;0
122926;6;1;1;1;3;4;0;1;0;0;0;0;0;1;2;1;0;0
122926;6;1;1;2;2;4;1;0;0;0;0;0;0;0;2;0;1;2
122926;6;1;1;2;4;4;0;0;0;0;0;0;0;0;2;0;0;0
122926;6;1;1;1;1;4;0;1;0;0;0;0;1;1;4;1;0;0
122926;6;1;1;1;0;4;1;1;0;0;0;0;1;0;2;1;0;0
122926;6;1;1;1;4;4;1;0;0;0;0;0;0;0;2;0;1;2
122926;6;1;1;1;3;4;0;1;0;0;0;0;1;0;4;1;0;0
122926;6;1;1;1;1;4;1;0;0;0;0;0;0;0;24;0;1;24
122926;6;1;1;1;3;4;0;1;1;0;0;0;0;0;3;1;0;0
122926;6;1;1;1;0;4;0;0;0;0;0;0;0;0;64;0;0;0
122926;6;1;1;1;1;4;0;0;0;0;0;0;0;0;86;0;0;0
122926;6;1;1;1;2;4;0;0;0;0;0;0;0;0;14;0;0;0
122926;6;1;1;2;0;4;0;0;0;0;0;0;0;0;6;0;0;0
122926;6;1;1;2;1;4;1;1;1;0;0;0;0;0;2;1;0;0
122926;6;1;1;2;1;4;1;0;0;0;0;0;0;0;2;0;1;2
122926;6;1;1;1;1;4;1;1;1;0;0;0;0;0;2;1;0;0
122926;6;1;1;1;3;4;1;0;0;0;0;0;0;0;96;0;1;96
122926;6;1;1;1;3;4;1;1;1;1;0;0;0;0;3;1;0;0
122926;6;1;1;2;3;4;0;0;0;0;0;0;0;0;14;0;0;0
122926;6;1;1;1;3;4;0;0;0;0;0;0;0;0;69;0;0;0
122926;6;1;1;2;3;4;1;0;0;0;0;0;0;0;13;0;1;13
122926;6;1;1;2;1;4;0;0;0;0;0;0;0;0;10;0;0;0
122926;6;1;1;2;3;4;1;1;1;0;0;0;0;0;4;1;0;0
122926;6;1;1;1;2;4;1;0;0;0;0;0;0;0;10;0;1;10
122926;6;1;1;1;3;4;1;1;0;0;0;0;0;1;3;1;0;0
122926;6;1;1;2;0;4;1;0;0;0;0;0;0;0;3;0;1;3
122926;6;1;1;1;2;4;1;1;0;0;0;0;1;1;2;1;0;0
122928;2;1;1;1;0;2;0;0;0;0;0;0;0;0;21;0;0;0
122928;2;1;1;1;1;2;1;1;1;0;0;0;0;0;2;1;0;0
122928;2;1;1;1;1;2;0;0;0;0;0;0;0;0;39;0;0;0
122928;2;1;1;2;3;2;0;0;0;0;0;0;0;0;9;0;0;0
122928;2;1;1;1;1;2;0;1;1;0;0;0;0;0;2;1;0;0
122928;2;1;1;1;3;2;1;1;1;0;0;0;0;0;4;1;0;0
122928;2;1;1;2;1;2;1;0;0;0;0;0;0;0;2;0;1;2
122928;2;1;1;2;3;2;1;0;0;0;0;0;0;0;20;0;1;20
122928;2;1;1;1;0;2;1;0;0;0;0;0;0;0;5;0;1;5
122928;2;1;1;1;2;2;0;0;0;0;0;0;0;0;2;0;0;0
122928;2;1;1;2;1;2;1;1;1;0;0;0;0;0;2;1;0;0
122928;2;1;1;1;3;2;1;0;0;0;0;0;0;0;30;0;1;30
122928;2;1;1;2;3;2;1;1;1;0;0;0;0;0;5;1;0;0
122928;2;1;1;1;1;2;1;0;0;0;0;0;0;0;11;0;1;11
122928;2;1;1;1;3;2;0;0;0;0;0;0;0;0;12;0;0;0
122928;2;1;1;2;2;2;1;0;0;0;0;0;0;0;2;0;1;2
122928;2;1;1;2;1;2;0;0;0;0;0;0;0;0;13;0;0;0
122930;2;1;1;1;3;1;0;0;0;0;0;0;0;0;16;0;0;0
122930;2;1;1;1;0;1;1;0;0;0;0;0;0;0;3;0;1;3
122930;2;1;1;2;1;1;1;0;0;0;0;0;0;0;5;0;1;5
122930;2;1;1;2;2;1;1;0;0;0;0;0;0;0;2;0;1;2
122930;2;1;1;1;4;1;0;0;0;0;0;0;0;0;2;0;0;0
122930;2;1;1;1;3;1;1;1;1;0;0;0;0;0;3;1;0;0
122930;2;1;1;2;1;1;0;0;0;0;0;0;0;0;13;0;0;0
122930;2;1;1;1;0;1;0;0;0;0;0;0;0;0;9;0;0;0
122930;2;1;1;2;0;1;0;0;0;0;0;0;0;0;4;0;0;0
122930;2;1;1;2;3;1;0;0;0;0;0;0;0;0;7;0;0;0
122930;2;1;1;1;3;1;1;0;0;0;0;0;0;0;20;0;1;20
122930;2;1;1;2;3;1;1;0;0;0;0;0;0;0;16;0;1;16
122930;2;1;1;1;1;1;1;0;0;0;0;0;0;0;3;0;1;3
122930;2;1;1;1;1;1;0;0;0;0;0;0;0;0;22;0;0;0
122930;2;1;1;1;2;1;1;0;0;0;0;0;0;0;2;0;1;2
122934;7;1;1;1;3;3;1;0;0;0;0;0;0;0;15;0;1;15
122934;7;1;1;1;3;3;0;0;0;0;0;0;0;0;16;0;0;0
122934;7;1;1;2;1;3;1;0;0;0;0;0;0;0;17;0;1;17
122934;7;1;1;2;0;3;0;0;0;0;0;0;0;0;19;0;0;0
122934;7;1;1;2;2;3;0;0;0;0;0;0;0;0;3;0;0;0
122934;7;1;1;2;1;3;0;0;0;0;0;0;0;0;35;0;0;0
122934;7;1;1;1;1;3;1;0;0;0;0;0;0;0;3;0;1;3
122934;7;1;1;2;2;3;0;1;1;1;0;0;0;0;2;1;0;0
122934;7;1;1;2;2;3;1;1;1;0;0;0;0;0;2;1;0;0
122934;7;1;1;2;3;3;1;0;0;0;0;0;0;0;35;0;1;35
122934;7;1;1;1;0;3;0;0;0;0;0;0;0;0;8;0;0;0
122934;7;1;1;1;1;3;0;0;0;0;0;0;0;0;17;0;0;0
122934;7;1;1;2;0;3;1;0;0;0;0;0;0;0;5;0;1;5
122934;7;1;1;2;1;3;0;1;0;0;0;0;1;0;4;1;0;0
122934;7;1;1;1;0;3;1;0;0;0;0;0;0;0;4;0;1;4
122934;7;1;1;1;2;3;0;0;0;0;0;0;0;0;4;0;0;0
122934;7;1;1;2;1;3;0;1;0;0;0;0;0;1;4;1;0;0
122934;7;1;1;2;3;3;0;0;0;0;0;0;0;0;31;0;0;0
122934;7;1;1;2;3;3;1;1;1;0;0;0;0;0;4;1;0;0
122934;7;1;1;2;2;3;1;0;0;0;0;0;0;0;2;0;1;2
122934;7;1;1;2;3;3;0;1;1;0;0;0;0;0;2;1;0;0
313399;1;1;1;2;4;4;0;0;0;0;0;0;0;0;2;0;0;0
313399;1;1;1;2;2;4;1;1;1;0;0;0;0;0;2;1;0;0
313399;1;1;1;2;0;4;0;1;0;0;0;0;1;0;2;1;0;0
313399;1;1;1;1;2;4;1;0;0;0;0;0;0;0;4;0;1;4
313399;1;1;1;1;1;4;1;1;1;0;0;0;0;0;2;1;0;0
313399;1;1;1;1;2;4;0;0;0;0;0;0;0;0;4;0;0;0
313399;1;1;1;1;0;4;1;0;0;0;0;0;0;0;10;0;1;10
313399;1;1;1;1;0;4;0;0;0;0;0;0;0;0;19;0;0;0
313399;1;1;1;2;0;4;0;0;0;0;0;0;0;0;21;0;0;0
313399;1;1;1;2;3;4;0;1;0;0;1;0;0;1;2;1;0;0
313399;1;1;1;2;3;4;1;1;1;0;0;0;0;0;2;1;0;0
313399;1;1;1;2;3;4;1;0;0;0;0;0;0;0;24;0;1;24
313399;1;1;1;1;3;4;1;1;1;0;0;0;0;0;4;1;0;0
313399;1;1;1;2;3;4;0;0;0;0;0;0;0;0;19;0;0;0
313399;1;1;1;1;1;4;0;1;0;0;0;0;0;1;3;1;0;0
313399;1;1;1;2;0;4;1;0;0;0;0;0;0;0;7;0;1;7
313399;1;1;1;1;3;4;1;0;0;0;0;0;0;0;44;0;1;44
313399;1;1;1;2;1;4;1;0;0;0;0;0;0;0;8;0;1;8
313399;1;1;1;1;1;4;1;0;0;0;0;0;0;0;8;0;1;8
313399;1;1;1;2;1;4;0;0;0;0;0;0;0;0;30;0;0;0
313399;1;1;1;1;3;4;0;1;0;0;0;0;1;1;2;1;0;0
313399;1;1;1;1;1;4;0;0;0;0;0;0;0;0;41;0;0;0
313399;1;1;1;1;3;4;0;0;0;0;0;0;0;0;14;0;0;0
313399;1;1;1;1;1;4;0;1;0;0;1;0;0;0;2;1;0;0
313399;1;1;1;2;1;4;0;1;0;0;0;0;1;0;2;1;0;0
313400;1;1;1;1;2;4;0;0;0;0;0;0;0;0;5;0;0;0
313400;1;1;1;2;0;4;0;0;0;0;0;0;0;0;12;0;0;0
313400;1;1;1;2;3;4;1;1;1;0;0;0;0;0;3;1;0;0
313400;1;1;1;2;1;4;0;1;0;0;1;0;0;0;2;1;0;0
313400;1;1;1;2;0;4;1;0;0;0;0;0;0;0;6;0;1;6
313400;1;1;1;2;0;4;0;1;0;0;0;0;1;0;2;1;0;0
313400;1;1;1;2;1;4;1;0;0;0;0;0;0;0;10;0;1;10
313400;1;1;1;1;1;4;1;0;0;0;0;0;0;0;4;0;1;4
313400;1;1;1;1;1;4;0;0;0;0;0;0;0;0;9;0;0;0
313400;1;1;1;2;3;4;0;1;1;0;0;0;0;0;3;1;0;0
313400;1;1;1;1;0;4;1;0;0;0;0;0;0;0;5;0;1;5
313400;1;1;1;2;3;4;1;0;0;0;0;0;0;0;24;0;1;24
313400;1;1;1;2;3;4;0;0;0;0;0;0;0;0;21;0;0;0
313400;1;1;1;1;0;4;0;0;0;0;0;0;0;0;11;0;0;0
313400;1;1;1;2;1;4;0;0;0;0;0;0;0;0;28;0;0;0
313400;1;1;1;1;3;4;0;0;0;0;0;0;0;0;11;0;0;0
313400;1;1;1;1;3;4;1;0;0;0;0;0;0;0;7;0;1;7
313400;1;1;1;2;2;4;0;0;0;0;0;0;0;0;4;0;0;0
313400;1;1;1;1;3;4;1;1;1;0;0;0;0;0;4;1;0;0
313402;1;1;1;1;3;4;0;0;0;0;0;0;0;0;7;0;0;0
313402;1;1;1;2;0;4;0;0;0;0;0;0;0;0;8;0;0;0
313402;1;1;1;2;3;4;1;0;0;0;0;0;0;0;14;0;1;14
313402;1;1;1;1;3;4;1;0;0;0;0;0;0;0;6;0;1;6
313402;1;1;1;2;1;4;1;0;0;0;0;0;0;0;2;0;1;2
313402;1;1;1;2;2;4;1;0;0;0;0;0;0;0;2;0;1;2
313402;1;1;1;2;3;4;0;0;0;0;0;0;0;0;6;0;0;0
313402;1;1;1;2;1;4;0;0;0;0;0;0;0;0;15;0;0;0
313404;1;1;1;1;2;4;0;0;0;0;0;0;0;0;6;0;0;0
313404;1;1;1;1;0;4;1;0;0;0;0;0;0;0;3;0;1;3
313404;1;1;1;1;1;4;0;0;0;0;0;0;0;0;7;0;0;0
313404;1;1;1;2;0;4;0;0;0;0;0;0;0;0;6;0;0;0
313404;1;1;1;2;3;4;1;0;0;0;0;0;0;0;4;0;1;4
313404;1;1;1;2;3;4;0;0;0;0;0;0;0;0;10;0;0;0
313404;1;1;1;1;3;4;1;0;0;0;0;0;0;0;10;0;1;10
313404;1;1;1;1;1;4;1;0;0;0;0;0;0;0;2;0;1;2
313404;1;1;1;2;2;4;0;0;0;0;0;0;0;0;4;0;0;0
313404;1;1;1;1;3;4;0;0;0;0;0;0;0;0;18;0;0;0
313404;1;1;1;2;1;4;1;0;0;0;0;0;0;0;6;0;1;6
313404;1;1;1;1;0;4;0;0;0;0;0;0;0;0;6;0;0;0
313404;1;1;1;2;1;4;0;0;0;0;0;0;0;0;13;0;0;0
313406;1;1;1;2;3;1;1;0;0;0;0;0;0;0;21;0;1;21
313406;1;1;1;1;1;1;0;0;0;0;0;0;0;0;12;0;0;0
313406;1;1;1;2;2;3;1;0;0;0;0;0;0;0;2;0;1;2
313406;1;1;1;2;1;3;0;0;0;0;0;0;0;0;3;0;0;0
313406;1;1;1;2;2;3;0;0;0;0;0;0;0;0;2;0;0;0
313406;1;1;1;2;1;1;1;0;0;0;0;0;0;0;9;0;1;9
313406;1;1;1;1;1;1;1;0;0;0;0;0;0;0;4;0;1;4
313406;1;1;1;2;0;1;0;0;0;0;0;0;0;0;12;0;0;0
313406;1;1;1;1;2;1;0;0;0;0;0;0;0;0;5;0;0;0
313406;1;1;1;2;1;1;0;0;0;0;0;0;0;0;19;0;0;0
313406;1;1;1;2;3;1;1;1;0;0;0;0;1;0;2;1;0;0
313406;1;1;1;1;3;1;0;0;0;0;0;0;0;0;10;0;0;0
313406;1;1;1;1;0;1;0;0;0;0;0;0;0;0;7;0;0;0
313406;1;1;1;1;1;1;0;1;0;0;0;0;1;0;3;1;0;0
313406;1;1;1;2;2;1;0;0;0;0;0;0;0;0;4;0;0;0
313406;1;1;1;2;3;3;0;0;0;0;0;0;0;0;4;0;0;0
313406;1;1;1;2;3;1;0;0;0;0;0;0;0;0;28;0;0;0
313406;1;1;1;2;2;1;1;0;0;0;0;0;0;0;6;0;1;6
313406;1;1;1;1;0;1;1;0;0;0;0;0;0;0;4;0;1;4
313406;1;1;1;2;3;1;1;1;1;0;0;0;0;0;3;1;0;0
313406;1;1;1;1;3;1;1;0;0;0;0;0;0;0;22;0;1;22
313406;1;1;1;2;0;1;1;0;0;0;0;0;0;0;5;0;1;5
313406;1;1;1;2;3;3;1;0;0;0;0;0;0;0;2;0;1;2
313409;2;1;1;1;1;3;0;0;0;0;0;0;0;0;4;0;0;0
313409;2;1;1;1;0;3;0;0;0;0;0;0;0;0;7;0;0;0
313409;2;1;1;2;1;3;1;0;0;0;0;0;0;0;3;0;1;3
313409;2;1;1;2;3;3;0;0;0;0;0;0;0;0;18;0;0;0
313409;2;1;1;2;3;3;0;1;1;0;0;0;0;0;2;1;0;0
313409;2;1;1;2;2;3;1;0;0;0;0;0;0;0;5;0;1;5
313409;2;1;1;2;1;3;0;0;0;0;0;0;0;0;13;0;0;0
313409;2;1;1;1;3;3;0;0;0;0;0;0;0;0;3;0;0;0
313409;2;1;1;2;2;3;0;0;0;0;0;0;0;0;3;0;0;0
313409;2;1;1;2;0;3;0;0;0;0;0;0;0;0;14;0;0;0
313409;2;1;1;1;1;3;1;0;0;0;0;0;0;0;3;0;1;3
313409;2;1;1;1;2;3;1;0;0;0;0;0;0;0;2;0;1;2
313409;2;1;1;2;0;3;1;0;0;0;0;0;0;0;5;0;1;5
313409;2;1;1;2;3;3;1;0;0;0;0;0;0;0;29;0;1;29
313409;2;1;1;1;3;3;1;0;0;0;0;0;0;0;4;0;1;4
407456;3;1;1;1;3;4;1;0;0;0;0;0;0;0;11;0;1;11
407456;3;1;1;2;1;4;0;0;0;0;0;0;0;0;7;0;0;0
407456;3;1;1;1;1;4;0;0;0;0;0;0;0;0;8;0;0;0
407456;3;1;1;2;0;4;1;0;0;0;0;0;0;0;2;0;1;2
407456;3;1;1;2;3;4;0;0;0;0;0;0;0;0;4;0;0;0
407456;3;1;1;1;0;4;0;0;0;0;0;0;0;0;8;0;0;0
407456;3;1;1;2;3;4;1;0;0;0;0;0;0;0;7;0;1;7
407456;3;1;1;1;1;4;0;1;0;0;0;0;1;0;2;1;0;0
407456;3;1;1;2;2;4;0;0;0;0;0;0;0;0;2;0;0;0
407456;3;1;1;2;1;4;1;0;0;0;0;0;0;0;2;0;1;2
407456;3;1;1;2;1;4;0;1;1;0;0;0;0;0;3;1;0;0
407456;3;1;1;1;2;4;0;0;0;0;0;0;0;0;4;0;0;0
407456;3;1;1;1;3;4;0;0;0;0;0;0;0;0;6;0;0;0
407456;3;1;1;2;0;4;0;0;0;0;0;0;0;0;4;0;0;0
1110230;2;2;1;2;3;3;0;0;0;0;0;0;0;0;24;0;0;0
1110230;2;2;1;1;0;3;1;0;0;0;0;0;0;0;4;0;1;4
1110230;2;2;1;2;0;3;0;0;0;0;0;0;0;0;13;0;0;0
1110230;2;2;1;1;2;3;0;0;0;0;0;0;0;0;10;0;0;0
1110230;2;2;1;1;3;3;1;1;1;1;0;0;0;0;2;1;0;0
1110230;2;2;1;2;1;3;0;1;1;0;0;0;0;0;2;1;0;0
1110230;2;2;1;2;3;3;1;0;0;0;0;0;0;0;38;0;1;38
1110230;2;2;1;1;3;3;1;1;1;0;0;0;0;0;3;1;0;0
1110230;2;2;1;1;1;3;1;1;1;0;0;0;0;0;3;1;0;0
1110230;2;2;1;1;0;3;0;0;0;0;0;0;0;0;12;0;0;0
1110230;2;2;1;2;2;3;1;0;0;0;0;0;0;0;7;0;1;7
1110230;2;2;1;1;3;3;1;0;0;0;0;0;0;0;34;0;1;34
1110230;2;2;1;2;0;3;1;0;0;0;0;0;0;0;6;0;1;6
1110230;2;2;1;1;4;3;1;0;0;0;0;0;0;0;3;0;1;3
1110230;2;2;1;1;1;3;0;0;0;0;0;0;0;0;26;0;0;0
1110230;2;2;1;2;1;3;0;0;0;0;0;0;0;0;34;0;0;0
1110230;2;2;1;1;3;3;0;0;0;0;0;0;0;0;32;0;0;0
1110230;2;2;1;2;2;3;0;0;0;0;0;0;0;0;14;0;0;0
1110230;2;2;1;1;1;3;1;0;0;0;0;0;0;0;15;0;1;15
1110230;2;2;1;1;2;3;1;0;0;0;0;0;0;0;9;0;1;9
1123330;4;1;1;1;3;4;0;0;0;0;0;0;0;0;38;0;0;0
1123330;4;1;1;1;3;4;0;1;0;0;0;0;1;1;2;1;0;0
1123330;4;1;1;1;3;4;1;0;0;0;0;0;0;0;50;0;1;50
1123330;4;1;1;1;0;4;0;1;0;0;0;0;1;0;3;1;0;0
1123330;4;1;1;2;1;4;0;0;0;0;0;0;0;0;9;0;0;0
1123330;4;1;1;1;1;4;1;0;0;0;0;0;0;0;15;0;1;15
1123330;4;1;1;1;0;4;0;0;0;0;0;0;0;0;22;0;0;0
1123330;4;1;1;1;3;4;0;1;0;0;0;0;1;0;3;1;0;0
1123330;4;1;1;2;3;4;0;0;0;0;0;0;0;0;8;0;0;0
1123330;4;1;1;1;3;4;1;1;1;0;0;0;0;0;18;1;0;0
1123330;4;1;1;1;1;4;1;1;1;0;0;0;0;0;7;1;0;0
1123330;4;1;1;1;2;4;0;0;0;0;0;0;0;0;4;0;0;0
1123330;4;1;1;1;3;4;1;1;0;0;0;0;0;1;2;1;0;0
1123330;4;1;1;1;0;4;1;0;0;0;0;0;0;0;17;0;1;17
1123330;4;1;1;2;3;4;1;0;0;0;0;0;0;0;10;0;1;10
1123330;4;1;1;1;1;4;0;1;1;0;0;0;0;0;2;1;0;0
1123330;4;1;1;1;1;4;0;0;0;0;0;0;0;0;53;0;0;0
1123330;4;1;1;1;0;4;1;1;1;0;0;0;0;0;4;1;0;0
1123330;4;1;1;2;2;4;0;0;0;0;0;0;0;0;2;0;0;0
1123330;4;1;1;1;1;4;0;1;0;0;0;0;1;0;3;1;0;0
1123330;4;1;1;1;2;4;1;0;0;0;0;0;0;0;5;0;1;5
1123330;4;1;1;2;0;4;0;0;0;0;0;0;0;0;3;0;0;0
1125641;2;1;1;1;0;2;0;0;0;0;0;0;0;0;18;0;0;0
1125641;2;1;1;2;0;2;0;0;0;0;0;0;0;0;13;0;0;0
1125641;2;1;1;1;3;2;0;0;0;0;0;0;0;0;17;0;0;0
1125641;2;1;1;2;3;2;0;0;0;0;0;0;0;0;25;0;0;0
1125641;2;1;1;1;2;2;1;0;0;0;0;0;0;0;4;0;1;4
1125641;2;1;1;2;1;2;1;0;0;0;0;0;0;0;11;0;1;11
1125641;2;1;1;2;0;2;1;0;0;0;0;0;0;0;5;0;1;5
1125641;2;1;1;2;2;2;1;0;0;0;0;0;0;0;6;0;1;6
1125641;2;1;1;1;1;2;1;1;1;0;0;0;0;0;2;1;0;0
1125641;2;1;1;2;1;2;0;1;0;0;0;0;0;1;5;1;0;0
1125641;2;1;1;1;2;2;0;0;0;0;0;0;0;0;2;0;0;0
1125641;2;1;1;1;1;2;0;1;0;0;0;0;0;1;3;1;0;0
1125641;2;1;1;1;3;2;1;1;1;0;0;0;0;0;2;1;0;0
1125641;2;1;1;2;3;2;1;0;0;0;0;0;0;0;50;0;1;50
1125641;2;1;1;2;1;2;0;0;0;0;0;0;0;0;41;0;0;0
1125641;2;1;1;1;1;2;0;0;0;0;0;0;0;0;43;0;0;0
1125641;2;1;1;1;1;2;1;0;0;0;0;0;0;0;9;0;1;9
1125641;2;1;1;2;3;2;1;1;1;0;0;0;0;0;4;1;0;0
1125641;2;1;1;2;3;2;0;1;0;0;0;0;0;1;2;1;0;0
1125641;2;1;1;2;3;2;1;1;0;0;0;0;0;1;3;1;0;0
1125641;2;1;1;1;3;2;1;0;0;0;0;0;0;0;31;0;1;31
1125641;2;1;1;2;1;2;1;1;0;0;0;0;0;1;2;1;0;0
1125641;2;1;1;1;0;2;1;0;0;0;0;0;0;0;4;0;1;4
1125642;5;3;1;1;3;2;0;0;0;0;0;0;0;0;2;0;0;0
1126690;2;2;2;1;2;0;0;0;0;0;0;0;0;0;5;0;0;0
1126690;2;2;2;1;3;0;1;0;0;0;0;0;0;0;56;0;1;56
1126690;2;2;2;2;1;0;0;0;0;0;0;0;0;0;9;0;0;0
1126690;2;2;2;1;0;0;1;0;0;0;0;0;0;0;2;0;1;2
1126690;2;2;2;1;3;0;0;0;0;0;0;0;0;0;32;0;0;0
1126690;2;2;2;1;2;0;1;0;0;0;0;0;0;0;15;0;1;15
1126690;2;2;2;2;2;0;1;0;0;0;0;0;0;0;8;0;1;8
1126690;2;2;2;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0
1126690;2;2;2;1;1;0;0;0;0;0;0;0;0;0;8;0;0;0
1126690;2;2;2;2;3;0;1;0;0;0;0;0;0;0;12;0;1;12
1126690;2;2;2;2;1;0;1;0;0;0;0;0;0;0;5;0;1;5
1126690;2;2;2;2;3;0;0;0;0;0;0;0;0;0;13;0;0;0
1126690;2;2;2;1;1;0;1;0;0;0;0;0;0;0;10;0;1;10
1126690;2;2;2;2;2;0;0;0;0;0;0;0;0;0;3;0;0;0
1126690;2;2;2;1;4;0;0;0;0;0;0;0;0;0;3;0;0;0
1126958;5;1;1;2;1;1;1;0;0;0;0;0;0;0;7;0;1;7
1126958;5;1;1;1;2;1;0;0;0;0;0;0;0;0;3;0;0;0
1126958;5;1;1;2;3;3;1;1;0;0;0;0;1;0;1;1;0;0
1126958;5;1;1;2;3;1;1;1;1;0;0;0;0;0;3;1;0;0
1126958;5;1;1;2;2;3;1;0;0;0;0;0;0;0;4;0;1;4
1126958;5;1;1;1;3;1;0;0;0;0;0;0;0;0;16;0;0;0
1126958;5;1;1;1;0;1;1;0;0;0;0;0;0;0;6;0;1;6
1126958;5;1;1;1;0;3;0;0;0;0;0;0;0;0;13;0;0;0
1126958;5;1;1;1;3;1;1;0;0;0;0;0;0;0;27;0;1;27
1126958;5;1;1;1;3;3;1;0;0;0;0;0;0;0;18;0;1;18
1126958;5;1;1;2;3;1;1;0;0;0;0;0;0;0;10;0;1;10
1126958;5;1;1;1;0;3;1;0;0;0;0;0;0;0;4;0;1;4
1126958;5;1;1;2;2;3;0;0;0;0;0;0;0;0;2;0;0;0
1126958;5;1;1;1;3;3;1;1;1;0;0;0;0;0;2;1;0;0
1126958;5;1;1;1;1;1;0;1;0;0;0;0;1;0;4;1;0;0
1126958;5;1;1;2;0;1;0;0;0;0;0;0;0;0;4;0;0;0
1126958;5;1;1;1;2;3;0;0;0;0;0;0;0;0;2;0;0;0
1126958;5;1;1;2;1;3;0;0;0;0;0;0;0;0;22;0;0;0
1126958;5;1;1;2;3;3;1;0;0;0;0;0;0;0;15;0;1;15
1126958;5;1;1;2;3;1;0;0;0;0;0;0;0;0;4;0;0;0
1126958;5;1;1;1;2;1;1;0;0;0;0;0;0;0;2;0;1;2
1126958;5;1;1;2;1;3;0;1;0;0;1;0;0;0;2;1;0;0
1126958;5;1;1;1;1;3;1;1;0;0;1;0;0;0;2;1;0;0
1126958;5;1;1;2;1;3;1;1;1;0;0;0;0;0;2;1;0;0
1126958;5;1;1;1;1;1;0;1;0;0;0;0;0;1;3;1;0;0
1126958;5;1;1;2;0;3;0;0;0;0;0;0;0;0;16;0;0;0
1126958;5;1;1;2;1;3;1;0;0;0;0;0;0;0;7;0;1;7
1126958;5;1;1;2;0;1;1;0;0;0;0;0;0;0;3;0;1;3
1126958;5;1;1;1;3;1;1;1;1;0;0;0;0;0;2;1;0;0
1126958;5;1;1;1;1;3;0;0;0;0;0;0;0;0;25;0;0;0
1126958;5;1;1;1;1;3;1;0;0;0;0;0;0;0;13;0;1;13
1126958;5;1;1;1;1;3;0;1;0;0;0;0;1;0;4;1;0;0
1126958;5;1;1;2;1;1;0;1;1;0;0;0;0;0;2;1;0;0
1126958;5;1;1;1;1;1;0;0;0;0;0;0;0;0;36;0;0;0
1126958;5;1;1;1;3;3;0;0;0;0;0;0;0;0;10;0;0;0
1126958;5;1;1;2;3;3;0;0;0;0;0;0;0;0;7;0;0;0
1126958;5;1;1;2;1;1;0;0;0;0;0;0;0;0;16;0;0;0
1126958;5;1;1;1;0;1;0;0;0;0;0;0;0;0;20;0;0;0
1126958;5;1;1;1;1;1;1;0;0;0;0;0;0;0;10;0;1;10
1126958;5;1;1;1;1;3;0;1;0;0;0;0;0;1;2;1;0;0
1126958;5;1;1;2;2;1;0;0;0;0;0;0;0;0;6;0;0;0
1127039;5;1;1;1;2;3;0;0;0;0;0;0;0;0;7;0;0;0
